video_id,label,frames,label_id,shape,format
25344,Thumb Up,37,20,"(100, 176)",JPEG
25345,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25350,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25351,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
25361,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25365,Thumb Up,37,20,"(100, 176)",JPEG
25368,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25383,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
25402,Thumb Down,37,19,"(100, 176)",JPEG
25422,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
25434,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25450,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
25469,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
25503,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25516,Thumb Down,37,19,"(100, 176)",JPEG
25535,Thumb Down,37,19,"(100, 176)",JPEG
25565,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25570,Thumb Up,37,20,"(100, 176)",JPEG
25575,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
25590,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25609,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
25615,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
25616,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25623,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25649,Thumb Up,37,20,"(100, 176)",JPEG
25657,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25658,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
25677,Thumb Up,37,20,"(100, 176)",JPEG
25686,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
25688,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
25694,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
25714,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
25727,Thumb Up,37,20,"(100, 176)",JPEG
25728,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25746,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25787,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25788,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
25815,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
25840,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25841,Thumb Down,37,19,"(100, 176)",JPEG
25863,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25865,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25886,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
25913,Thumb Up,37,20,"(100, 132)",JPEG
25920,Thumb Up,37,20,"(100, 176)",JPEG
25923,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25929,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
25930,Thumb Up,37,20,"(100, 176)",JPEG
25933,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25935,Thumb Down,37,19,"(100, 176)",JPEG
25950,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25953,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25959,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25962,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25976,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
26007,Thumb Up,37,20,"(100, 176)",JPEG
26013,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26030,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
26060,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26062,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
26067,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26071,Thumb Down,37,19,"(100, 176)",JPEG
26072,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
26094,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
26124,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
26125,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26133,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
26138,Thumb Down,37,19,"(100, 176)",JPEG
26157,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
26163,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26175,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
26178,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26179,Thumb Down,37,19,"(100, 176)",JPEG
26201,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26202,Thumb Up,37,20,"(100, 176)",JPEG
26205,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26207,Thumb Down,37,19,"(100, 176)",JPEG
26215,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26223,Sliding Two Fingers Down,37,10,"(100, 100)",JPEG
26234,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
26241,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26248,Thumb Up,37,20,"(100, 176)",JPEG
26265,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
26271,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26276,Thumb Up,37,20,"(100, 132)",JPEG
26278,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26289,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26291,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26303,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26326,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26341,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
26381,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
26419,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
26425,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26432,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
26436,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
26451,Thumb Down,37,19,"(100, 176)",JPEG
26452,Thumb Up,37,20,"(100, 176)",JPEG
26461,Thumb Up,37,20,"(100, 176)",JPEG
26464,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26504,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26509,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26512,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26532,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26551,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
26553,Thumb Up,37,20,"(100, 176)",JPEG
26558,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26559,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
26561,Thumb Down,37,19,"(100, 176)",JPEG
26569,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26573,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26574,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
26646,Thumb Up,37,20,"(100, 176)",JPEG
26651,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26659,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
26686,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26772,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26774,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26802,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26804,Thumb Up,37,20,"(100, 176)",JPEG
26806,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26831,Thumb Up,37,20,"(100, 132)",JPEG
26835,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26836,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
26848,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26871,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
26875,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26878,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26879,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
26880,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
26886,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26893,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26896,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26902,Thumb Down,37,19,"(100, 176)",JPEG
26904,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26909,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
26910,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26913,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26914,Thumb Up,37,20,"(100, 176)",JPEG
26919,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26934,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26962,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
26969,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26986,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
26993,Thumb Up,37,20,"(100, 132)",JPEG
26999,Thumb Up,37,20,"(100, 176)",JPEG
27000,Thumb Down,37,19,"(100, 176)",JPEG
27001,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
27008,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
27009,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
27016,Thumb Down,37,19,"(100, 176)",JPEG
27027,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
27028,Thumb Down,37,19,"(100, 132)",JPEG
27039,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
27047,Thumb Down,37,19,"(100, 176)",JPEG
27052,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
27058,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
27062,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
27070,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
27073,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
27081,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
27087,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
27092,Thumb Up,37,20,"(100, 176)",JPEG
27100,Thumb Down,37,19,"(100, 176)",JPEG
27111,Thumb Down,37,19,"(100, 176)",JPEG
27122,Thumb Down,37,19,"(100, 176)",JPEG
27126,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
27142,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
27144,Thumb Down,37,19,"(100, 176)",JPEG
27148,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
27153,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
27155,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
27180,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
27181,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
27202,Thumb Down,37,19,"(100, 176)",JPEG
27209,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
27210,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
27213,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
27218,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
27222,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
27232,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
27234,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
27244,Thumb Up,37,20,"(100, 176)",JPEG
27278,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
27301,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
27307,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
27316,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
27331,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
27350,Thumb Down,37,19,"(100, 176)",JPEG
27359,Thumb Down,37,19,"(100, 176)",JPEG
27381,Thumb Up,37,20,"(100, 176)",JPEG
27408,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
27410,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
27420,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
27428,Thumb Up,37,20,"(100, 176)",JPEG
27429,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
27441,Thumb Up,37,20,"(100, 176)",JPEG
27449,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
27450,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
27455,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
27464,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
27479,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
27525,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
27538,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
27545,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
27550,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
27553,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
27580,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
27601,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
27604,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
27611,Thumb Up,37,20,"(100, 132)",JPEG
27621,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
27622,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
27623,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
27640,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
27660,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
27665,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
27667,Thumb Down,37,19,"(100, 176)",JPEG
27675,Thumb Up,37,20,"(100, 176)",JPEG
27684,Thumb Up,37,20,"(100, 176)",JPEG
27695,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
27701,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
27709,Thumb Up,37,20,"(100, 176)",JPEG
27721,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
27725,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
27727,Thumb Down,37,19,"(100, 176)",JPEG
27735,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
27743,Thumb Up,37,20,"(100, 176)",JPEG
27754,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
27759,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
27797,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
27829,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
27834,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
27860,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
27862,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
27881,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
27924,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
27950,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
27971,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
28000,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
28025,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
28031,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28042,Thumb Down,37,19,"(100, 176)",JPEG
28044,Thumb Down,37,19,"(100, 176)",JPEG
28046,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28051,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28054,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
28062,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
28067,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
28078,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28081,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
28089,Thumb Up,37,20,"(100, 176)",JPEG
28096,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
28099,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
28109,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
28125,Thumb Down,37,19,"(100, 132)",JPEG
28133,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
28136,Thumb Down,37,19,"(100, 176)",JPEG
28150,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28187,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28188,Thumb Down,37,19,"(100, 176)",JPEG
28194,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
28219,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28235,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
28244,Thumb Up,37,20,"(100, 176)",JPEG
28263,Thumb Up,37,20,"(100, 132)",JPEG
28273,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
28308,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28312,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28345,Thumb Up,37,20,"(100, 176)",JPEG
28353,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28354,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
28363,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
28371,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
28376,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
28382,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28392,Thumb Down,37,19,"(100, 176)",JPEG
28408,Thumb Down,37,19,"(100, 176)",JPEG
28411,Thumb Up,37,20,"(100, 132)",JPEG
28425,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
28442,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28445,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
28456,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
28465,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28481,Thumb Down,37,19,"(100, 176)",JPEG
28487,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
28517,Thumb Down,37,19,"(100, 176)",JPEG
28520,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28529,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28540,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
28545,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28552,Thumb Up,37,20,"(100, 176)",JPEG
28585,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28589,Thumb Up,37,20,"(100, 176)",JPEG
28598,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28605,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
28609,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
28621,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
28626,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
28627,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28630,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28633,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28634,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
28657,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
28659,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
28664,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
28670,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
28673,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28675,Thumb Up,37,20,"(100, 176)",JPEG
28679,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28690,Thumb Down,37,19,"(100, 176)",JPEG
28696,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
28703,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
28739,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28742,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
28769,Thumb Up,37,20,"(100, 176)",JPEG
28774,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28790,Thumb Down,37,19,"(100, 176)",JPEG
28795,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
28797,Thumb Down,37,19,"(100, 176)",JPEG
28824,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28839,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28841,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
28849,Thumb Up,37,20,"(100, 132)",JPEG
28869,Thumb Up,37,20,"(100, 176)",JPEG
28893,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
28895,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
28897,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
28903,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
28908,Thumb Down,37,19,"(100, 176)",JPEG
28913,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
28944,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
28946,Thumb Down,37,19,"(100, 176)",JPEG
28965,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
28966,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
28979,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
28988,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
28990,Thumb Up,37,20,"(100, 176)",JPEG
29004,Thumb Up,37,20,"(100, 176)",JPEG
29019,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
29020,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
29036,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
29045,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
29051,Thumb Down,37,19,"(100, 176)",JPEG
29062,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
29067,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
29075,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
29076,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
29077,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
29084,Thumb Down,37,19,"(100, 176)",JPEG
29091,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
29094,Thumb Down,37,19,"(100, 176)",JPEG
29098,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
29109,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
29138,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
29139,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
29144,Thumb Up,37,20,"(100, 176)",JPEG
29145,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
29153,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
29158,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
29163,Thumb Up,37,20,"(100, 176)",JPEG
29164,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
29178,Thumb Up,37,20,"(100, 176)",JPEG
29180,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
29184,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
29198,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
29224,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
29225,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
29227,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
29277,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
29281,Thumb Down,37,19,"(100, 176)",JPEG
29313,Thumb Down,37,19,"(100, 176)",JPEG
29326,Thumb Up,37,20,"(100, 176)",JPEG
29333,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
29337,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
29340,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
29347,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
29349,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
29352,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
29359,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
29361,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
29362,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
29379,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
29381,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
29400,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
29403,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
29407,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
29410,Thumb Up,37,20,"(100, 176)",JPEG
29430,Zooming Out With Two Fingers,37,26,"(100, 100)",JPEG
29438,Thumb Up,37,20,"(100, 176)",JPEG
29456,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
29457,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
29459,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
29460,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
29529,Thumb Down,37,19,"(100, 176)",JPEG
29535,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
29548,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
29553,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
29556,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
29565,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
29584,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
29589,Thumb Down,37,19,"(100, 176)",JPEG
29616,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
29620,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
29625,Thumb Up,37,20,"(100, 132)",JPEG
29647,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
29649,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
29655,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
29660,Thumb Up,37,20,"(100, 176)",JPEG
29677,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
29684,Thumb Up,37,20,"(100, 176)",JPEG
29686,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
29692,Thumb Down,37,19,"(100, 132)",JPEG
29702,Thumb Down,37,19,"(100, 176)",JPEG
29719,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
29741,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
29742,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
29752,Sliding Two Fingers Right,37,12,"(100, 142)",JPEG
29754,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
29768,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
29787,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
29792,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
29803,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
29821,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
